TCGA	Pos	Group	Score	Name	Gene	Tissue
TCGA-34-5928	0	WT	505.39014	Thrombin	WT	lusc
TCGA-KR-A7K2	0	WT	18.94200	Thrombin	WT	lihc
TCGA-CN-5359	0	WT	1574.96426	Thrombin	WT	hnsc
TCGA-D9-A6EA	0	WT	-478.83145	Thrombin	WT	skcm
TCGA-DH-5142	0	WT	768.43516	Thrombin	WT	lgg
TCGA-MN-A4N4	130	Rest	502.61660	Thrombin	Gene	luad
TCGA-AN-A0XV	0	WT	7.52035	Thrombin	WT	brca
TCGA-BH-A0B7	0	WT	1102.94656	Thrombin	WT	brca
TCGA-B8-5164	0	WT	2440.51902	Thrombin	WT	kirc
TCGA-EB-A4P0	0	WT	-128.78117	Thrombin	WT	skcm
TCGA-A2-A0EO	0	WT	337.06128	Thrombin	WT	brca
TCGA-BP-4355	0	WT	347.26484	Thrombin	WT	kirc
TCGA-18-3412	0	WT	159.18362	Thrombin	WT	lusc
TCGA-HT-7676	0	WT	193.57789	Thrombin	WT	lgg
TCGA-BQ-5876	0	WT	-894.85899	Thrombin	WT	kirp
TCGA-B0-5698	0	WT	1631.24064	Thrombin	WT	kirc
TCGA-BA-5557	0	WT	1845.14328	Thrombin	WT	hnsc
TCGA-97-A4M6	0	WT	1743.84976	Thrombin	WT	luad
TCGA-BP-4983	0	WT	2311.60506	Thrombin	WT	kirc
TCGA-AO-A12A	0	WT	74.65677	Thrombin	WT	brca
TCGA-C8-A1HG	0	WT	883.21887	Thrombin	WT	brca
TCGA-D3-A5GO	0	WT	875.71123	Thrombin	WT	skcm
TCGA-CN-4738	0	WT	893.33800	Thrombin	WT	hnsc
TCGA-HW-8322	0	WT	-880.16648	Thrombin	WT	lgg
TCGA-EE-A183	0	WT	1545.91348	Thrombin	WT	skcm
TCGA-KL-8332	0	WT	-169.72436	Thrombin	WT	kich
TCGA-27-2528	0	WT	-907.87851	Thrombin	WT	gbm
TCGA-D8-A1JE	0	WT	332.26835	Thrombin	WT	brca
TCGA-EM-A3O6	0	WT	-817.91245	Thrombin	WT	thca
TCGA-BH-A0DO	0	WT	-281.30230	Thrombin	WT	brca
TCGA-FY-A3R7	0	WT	-15.21113	Thrombin	WT	thca
TCGA-BH-A0AZ	0	WT	147.70512	Thrombin	WT	brca
TCGA-HZ-7923	0	WT	1901.48372	Thrombin	WT	paad
TCGA-55-7284	0	WT	1150.72690	Thrombin	WT	luad
TCGA-EK-A2RB	0	WT	51.16984	Thrombin	WT	cesc
TCGA-AR-A1AO	0	WT	2294.29364	Thrombin	WT	brca
TCGA-19-2624	0	WT	-1251.46827	Thrombin	WT	gbm
TCGA-B6-A0RU	0	WT	-755.91839	Thrombin	WT	brca
TCGA-FG-8182	0	WT	-186.51774	Thrombin	WT	lgg
TCGA-EV-5903	4	Rest	469.36272	Thrombin	Gene	kirp
TCGA-DU-7008	0	WT	-1224.84296	Thrombin	WT	lgg
TCGA-J4-A67S	0	WT	-564.02967	Thrombin	WT	prad
TCGA-FD-A3B7	0	WT	1710.62571	Thrombin	WT	blca
TCGA-G7-6792	0	WT	162.31230	Thrombin	WT	kirp
TCGA-AC-A3QP	0	WT	779.54150	Thrombin	WT	brca
TCGA-A8-A092	0	WT	-284.42336	Thrombin	WT	brca
TCGA-D3-A51F	0	WT	3254.56189	Thrombin	WT	skcm
TCGA-IB-7647	0	WT	1310.34102	Thrombin	WT	paad
TCGA-37-4141	0	WT	437.08842	Thrombin	WT	lusc
TCGA-BP-4991	0	WT	830.01446	Thrombin	WT	kirc
TCGA-A4-7996	0	WT	604.87266	Thrombin	WT	kirp
TCGA-93-A4JQ	0	WT	1754.52006	Thrombin	WT	luad
TCGA-G4-6586	0	WT	173.57820	Thrombin	WT	coad
TCGA-EB-A57M	0	WT	333.54981	Thrombin	WT	skcm
TCGA-B4-5377	0	WT	1018.36247	Thrombin	WT	kirc
TCGA-B0-4848	0	WT	1418.24762	Thrombin	WT	kirc
TCGA-91-6840	110	Rest	644.70620	Thrombin	Gene	luad
TCGA-55-5899	0	WT	546.84111	Thrombin	WT	luad
TCGA-44-7671	0	WT	-185.71558	Thrombin	WT	luad
TCGA-33-4547	0	WT	342.95061	Thrombin	WT	lusc
TCGA-XG-A823	0	WT	236.26442	Thrombin	WT	pcpg
TCGA-CV-7435	0	WT	655.49157	Thrombin	WT	hnsc
TCGA-BA-4078	0	WT	35.43682	Thrombin	WT	hnsc
TCGA-DQ-7591	0	WT	1088.45773	Thrombin	WT	hnsc
TCGA-E2-A150	0	WT	524.58875	Thrombin	WT	brca
TCGA-78-7158	0	WT	69.42841	Thrombin	WT	luad
TCGA-DK-A2HX	0	WT	-245.13812	Thrombin	WT	blca
TCGA-C5-A1BQ	0	WT	947.52510	Thrombin	WT	cesc
TCGA-06-5408	0	WT	-258.67128	Thrombin	WT	gbm
TCGA-CV-5976	0	WT	-127.34040	Thrombin	WT	hnsc
TCGA-FU-A23L	0	WT	995.75913	Thrombin	WT	cesc
TCGA-D8-A141	0	WT	1645.41954	Thrombin	WT	brca
TCGA-G7-7502	0	WT	864.81572	Thrombin	WT	kirp
TCGA-AR-A0U2	0	WT	-74.30256	Thrombin	WT	brca
TCGA-MP-A4T4	0	WT	1941.73325	Thrombin	WT	luad
TCGA-E2-A15S	150	Rest	-1278.12717	Thrombin	Gene	brca
TCGA-A2-A04Q	0	WT	2360.18110	Thrombin	WT	brca
TCGA-EL-A3D4	0	WT	-456.87522	Thrombin	WT	thca
TCGA-E8-A2EA	0	WT	1419.29946	Thrombin	WT	thca
TCGA-KK-A59X	0	WT	-921.59327	Thrombin	WT	prad
TCGA-50-5072	0	WT	86.93088	Thrombin	WT	luad
TCGA-75-6207	0	WT	241.76006	Thrombin	WT	luad
TCGA-FU-A23K	0	WT	921.64570	Thrombin	WT	cesc
TCGA-EJ-A65F	0	WT	-690.06112	Thrombin	WT	prad
TCGA-C5-A3HE	0	WT	1102.02097	Thrombin	WT	cesc
TCGA-38-4628	0	WT	720.65042	Thrombin	WT	luad
TCGA-B6-A402	0	WT	-822.24796	Thrombin	WT	brca
TCGA-DJ-A3UX	0	WT	126.31870	Thrombin	WT	thca
TCGA-A8-A08X	0	WT	794.38782	Thrombin	WT	brca
TCGA-EE-A2M5	0	WT	727.08060	Thrombin	WT	skcm
TCGA-D8-A1XR	0	WT	-546.30393	Thrombin	WT	brca
TCGA-E2-A1IU	0	WT	-183.77912	Thrombin	WT	brca
TCGA-EW-A1PB	0	WT	2013.31004	Thrombin	WT	brca
TCGA-BP-4766	0	WT	620.62917	Thrombin	WT	kirc
TCGA-A2-A0T6	0	WT	844.09288	Thrombin	WT	brca
TCGA-P5-A5EW	0	WT	-483.05577	Thrombin	WT	lgg
TCGA-A2-A1G6	0	WT	-37.19074	Thrombin	WT	brca
TCGA-HT-7481	0	WT	-1327.35072	Thrombin	WT	lgg
TCGA-BB-7871	0	WT	57.59743	Thrombin	WT	hnsc
TCGA-EB-A551	0	WT	1794.53908	Thrombin	WT	skcm
TCGA-BA-5149	0	WT	80.98484	Thrombin	WT	hnsc
TCGA-C5-A2M2	0	WT	-523.07157	Thrombin	WT	cesc
TCGA-A2-A25C	0	WT	-101.16159	Thrombin	WT	brca
TCGA-E3-A3E5	0	WT	-624.23106	Thrombin	WT	thca
TCGA-FS-A1ZH	0	WT	1450.42594	Thrombin	WT	skcm
TCGA-27-1830	0	WT	460.49525	Thrombin	WT	gbm
TCGA-66-2787	0	WT	863.92193	Thrombin	WT	lusc
TCGA-EA-A3HR	0	WT	-220.75403	Thrombin	WT	cesc
TCGA-55-8208	0	WT	2493.47921	Thrombin	WT	luad
TCGA-BQ-5889	0	WT	2009.59165	Thrombin	WT	kirp
TCGA-BJ-A0Z2	0	WT	-882.05870	Thrombin	WT	thca
TCGA-BL-A13I	0	WT	1930.80455	Thrombin	WT	blca
TCGA-EL-A3ZR	0	WT	-1055.67295	Thrombin	WT	thca
TCGA-SR-A6MZ	0	WT	313.13210	Thrombin	WT	pcpg
TCGA-EI-6512	0	WT	-228.93347	Thrombin	WT	read
TCGA-DD-A1ED	0	WT	546.05177	Thrombin	WT	lihc
TCGA-DJ-A3UO	0	WT	-481.80694	Thrombin	WT	thca
TCGA-ET-A39P	0	WT	-470.27263	Thrombin	WT	thca
TCGA-CV-5973	0	WT	-47.17368	Thrombin	WT	hnsc
TCGA-HD-7832	0	WT	346.74268	Thrombin	WT	hnsc
TCGA-C5-A1BJ	0	WT	654.09996	Thrombin	WT	cesc
TCGA-HT-A619	0	WT	-1373.95306	Thrombin	WT	lgg
TCGA-A8-A06R	0	WT	448.07154	Thrombin	WT	brca
TCGA-AF-2690	0	WT	1562.16599	Thrombin	WT	read
TCGA-HC-7819	0	WT	-1133.88573	Thrombin	WT	prad
TCGA-BT-A0YX	0	WT	446.25649	Thrombin	WT	blca
TCGA-EL-A3CS	0	WT	-730.47403	Thrombin	WT	thca
TCGA-KV-A6GE	0	WT	491.62393	Thrombin	WT	kirp
TCGA-EM-A22J	0	WT	-533.69380	Thrombin	WT	thca
TCGA-05-4418	0	WT	1233.33399	Thrombin	WT	luad
TCGA-B0-5400	0	WT	1358.99666	Thrombin	WT	kirc
TCGA-IB-7889	0	WT	1445.00390	Thrombin	WT	paad
TCGA-69-7980	0	WT	1096.92211	Thrombin	WT	luad
TCGA-JW-A852	0	WT	247.00193	Thrombin	WT	cesc
TCGA-EA-A1QS	0	WT	141.80200	Thrombin	WT	cesc
TCGA-BP-4962	0	WT	1706.81133	Thrombin	WT	kirc
TCGA-IZ-A6M9	0	WT	460.53921	Thrombin	WT	kirp
TCGA-B0-4838	0	WT	1842.76738	Thrombin	WT	kirc
TCGA-DE-A4M9	0	WT	-1277.88972	Thrombin	WT	thca
TCGA-CN-5360	0	WT	1384.68503	Thrombin	WT	hnsc
TCGA-G4-6315	0	WT	-931.42706	Thrombin	WT	coad
TCGA-B1-A47M	0	WT	164.71307	Thrombin	WT	kirp
TCGA-CS-5390	0	WT	-1308.49039	Thrombin	WT	lgg
TCGA-A8-A07U	0	WT	1861.69937	Thrombin	WT	brca
TCGA-DS-A0VK	0	WT	-467.26548	Thrombin	WT	cesc
TCGA-A8-A07P	0	WT	-55.76204	Thrombin	WT	brca
TCGA-FG-5965	0	WT	-317.09926	Thrombin	WT	lgg
TCGA-CJ-6031	0	WT	1909.98025	Thrombin	WT	kirc
TCGA-CJ-4889	0	WT	1862.36661	Thrombin	WT	kirc
TCGA-E2-A2P6	0	WT	-66.44999	Thrombin	WT	brca
TCGA-IM-A3U2	0	WT	-361.73431	Thrombin	WT	thca
TCGA-CF-A3MF	0	WT	-735.44197	Thrombin	WT	blca
TCGA-B0-5097	0	WT	1413.95965	Thrombin	WT	kirc
TCGA-H9-7775	0	WT	-1061.37473	Thrombin	WT	prad
TCGA-A2-A0D3	0	WT	-48.67175	Thrombin	WT	brca
TCGA-EL-A3D5	0	WT	-1143.23541	Thrombin	WT	thca
TCGA-N9-A4Q4	0	WT	-1234.32362	Thrombin	WT	ucs
TCGA-60-2708	0	WT	-109.80794	Thrombin	WT	lusc
TCGA-AR-A2LL	0	WT	242.49430	Thrombin	WT	brca
TCGA-CH-5754	0	WT	118.65116	Thrombin	WT	prad
TCGA-CN-5370	0	WT	1519.52942	Thrombin	WT	hnsc
TCGA-CS-4941	0	WT	405.98061	Thrombin	WT	lgg
TCGA-EI-6511	0	WT	1022.94103	Thrombin	WT	read
TCGA-EK-A3GJ	0	WT	1121.61499	Thrombin	WT	cesc
TCGA-GV-A3QG	0	WT	2323.28080	Thrombin	WT	blca
TCGA-DA-A1IA	0	WT	-458.07236	Thrombin	WT	skcm
TCGA-DJ-A3VF	0	WT	662.27082	Thrombin	WT	thca
TCGA-EL-A4JX	0	WT	1911.95448	Thrombin	WT	thca
TCGA-BP-5185	0	WT	594.22742	Thrombin	WT	kirc
TCGA-AD-6889	0	WT	-458.84429	Thrombin	WT	coad
TCGA-21-1071	0	WT	321.14465	Thrombin	WT	lusc
TCGA-C8-A12P	0	WT	102.45622	Thrombin	WT	brca
TCGA-CF-A1HS	0	WT	187.56603	Thrombin	WT	blca
TCGA-HC-7818	0	WT	-578.30917	Thrombin	WT	prad
TCGA-49-4488	0	WT	952.60892	Thrombin	WT	luad
TCGA-DJ-A2PY	0	WT	108.50654	Thrombin	WT	thca
TCGA-GM-A2DH	0	WT	992.05529	Thrombin	WT	brca
TCGA-DJ-A3UN	0	WT	-110.54559	Thrombin	WT	thca
TCGA-C8-A1HM	0	WT	1676.23800	Thrombin	WT	brca
TCGA-J4-8198	0	WT	-1183.69082	Thrombin	WT	prad
TCGA-A6-4105	0	WT	493.00490	Thrombin	WT	coad
TCGA-D8-A27H	0	WT	-181.41443	Thrombin	WT	brca
TCGA-CH-5762	0	WT	-300.90643	Thrombin	WT	prad
TCGA-BQ-5886	0	WT	-170.66508	Thrombin	WT	kirp
TCGA-ER-A19T	0	WT	579.33682	Thrombin	WT	skcm
TCGA-DC-6683	0	WT	-429.11561	Thrombin	WT	read
TCGA-CS-6186	0	WT	-730.62718	Thrombin	WT	lgg
TCGA-55-A491	0	WT	1166.67086	Thrombin	WT	luad
TCGA-HT-7469	0	WT	-959.73094	Thrombin	WT	lgg
TCGA-BB-7863	0	WT	-363.47560	Thrombin	WT	hnsc
TCGA-EV-5901	0	WT	530.83378	Thrombin	WT	kirp
TCGA-DU-5870	0	WT	-625.28865	Thrombin	WT	lgg
TCGA-HT-7605	0	WT	-1211.25478	Thrombin	WT	lgg
TCGA-DJ-A13P	0	WT	-424.90688	Thrombin	WT	thca
TCGA-05-4422	0	WT	1425.84053	Thrombin	WT	luad
TCGA-C8-A27A	0	WT	-883.88473	Thrombin	WT	brca
TCGA-B8-5545	0	WT	1263.87194	Thrombin	WT	kirc
TCGA-BJ-A0ZE	0	WT	-954.05328	Thrombin	WT	thca
TCGA-38-4625	0	WT	2188.15862	Thrombin	WT	luad
TCGA-W2-A7H5	0	WT	-1159.12902	Thrombin	WT	pcpg
TCGA-EW-A3E8	0	WT	1140.58250	Thrombin	WT	brca
TCGA-NF-A5CP	0	WT	92.54281	Thrombin	WT	ucs
TCGA-KN-8426	0	WT	-438.54335	Thrombin	WT	kich
TCGA-78-7220	0	WT	-429.80897	Thrombin	WT	luad
TCGA-CJ-5686	0	WT	1416.47366	Thrombin	WT	kirc
TCGA-ET-A25R	0	WT	-46.14758	Thrombin	WT	thca
TCGA-AZ-4323	0	WT	1513.17032	Thrombin	WT	coad
TCGA-69-7761	0	WT	1822.95941	Thrombin	WT	luad
TCGA-44-5644	0	WT	-640.83180	Thrombin	WT	luad
TCGA-B0-5711	0	WT	997.20905	Thrombin	WT	kirc
TCGA-EE-A2MG	0	WT	2306.95162	Thrombin	WT	skcm
TCGA-AC-A2QH	0	WT	-373.11421	Thrombin	WT	brca
TCGA-GC-A3RC	0	WT	908.32852	Thrombin	WT	blca
TCGA-D5-6932	0	WT	-151.20056	Thrombin	WT	coad
TCGA-AO-A0JI	0	WT	-626.81769	Thrombin	WT	brca
TCGA-B0-5113	0	WT	1141.59725	Thrombin	WT	kirc
TCGA-EM-A3O9	0	WT	154.05354	Thrombin	WT	thca
TCGA-DD-A1EG	0	WT	835.06943	Thrombin	WT	lihc
TCGA-05-5423	0	WT	1820.79097	Thrombin	WT	luad
TCGA-EE-A2GK	0	WT	3394.83321	Thrombin	WT	skcm
TCGA-55-8206	0	WT	1882.98814	Thrombin	WT	luad
TCGA-CK-5912	0	WT	-584.64437	Thrombin	WT	coad
TCGA-DM-A0X9	0	WT	-346.65687	Thrombin	WT	coad
TCGA-HT-A5R7	0	WT	-1073.71620	Thrombin	WT	lgg
TCGA-G2-A2EO	0	WT	784.49580	Thrombin	WT	blca
TCGA-A8-A09B	0	WT	-403.79811	Thrombin	WT	brca
TCGA-PR-A5PH	0	WT	-1099.16577	Thrombin	WT	pcpg
TCGA-DE-A3KN	0	WT	-412.38086	Thrombin	WT	thca
TCGA-GL-A59R	0	WT	-1041.89907	Thrombin	WT	kirp
TCGA-78-7155	0	WT	-639.01334	Thrombin	WT	luad
TCGA-DU-7007	0	WT	226.32678	Thrombin	WT	lgg
TCGA-WB-A81J	0	WT	-1062.69553	Thrombin	WT	pcpg
TCGA-CQ-7067	0	WT	332.12013	Thrombin	WT	hnsc
TCGA-CV-7235	0	WT	921.27147	Thrombin	WT	hnsc
TCGA-FV-A3R3	0	WT	310.13374	Thrombin	WT	lihc
TCGA-BP-4985	0	WT	857.77291	Thrombin	WT	kirc
TCGA-GM-A2DO	0	WT	2812.64544	Thrombin	WT	brca
TCGA-KC-A4BR	0	WT	-826.35423	Thrombin	WT	prad
TCGA-OR-A5J7	0	WT	-1013.01517	Thrombin	WT	acc
TCGA-22-5492	0	WT	1356.21054	Thrombin	WT	lusc
TCGA-18-4721	0	WT	1274.86694	Thrombin	WT	lusc
TCGA-D3-A2JC	0	WT	970.50227	Thrombin	WT	skcm
TCGA-B0-4841	0	WT	769.16218	Thrombin	WT	kirc
TCGA-A8-A090	0	WT	346.50223	Thrombin	WT	brca
TCGA-AK-3428	0	WT	935.60525	Thrombin	WT	kirc
TCGA-HD-7831	0	WT	145.18768	Thrombin	WT	hnsc
TCGA-HZ-7920	0	WT	1239.24747	Thrombin	WT	paad
TCGA-E2-A15J	0	WT	-581.31559	Thrombin	WT	brca
TCGA-50-5942	0	WT	501.70081	Thrombin	WT	luad
TCGA-56-5898	0	WT	431.22495	Thrombin	WT	lusc
TCGA-DS-A5RQ	0	WT	619.35315	Thrombin	WT	cesc
TCGA-F5-6864	0	WT	-55.12312	Thrombin	WT	read
TCGA-EE-A2MM	0	WT	-80.62004	Thrombin	WT	skcm
TCGA-28-2509	0	WT	189.81268	Thrombin	WT	gbm
TCGA-CV-6951	0	WT	-632.66834	Thrombin	WT	hnsc
TCGA-E9-A3HO	0	WT	225.26498	Thrombin	WT	brca
TCGA-CH-5743	0	WT	153.02202	Thrombin	WT	prad
TCGA-BQ-7048	0	WT	112.71274	Thrombin	WT	kirp
TCGA-CR-7394	0	WT	1899.16797	Thrombin	WT	hnsc
TCGA-B0-5115	0	WT	894.14728	Thrombin	WT	kirc
TCGA-BT-A3PJ	0	WT	596.03025	Thrombin	WT	blca
TCGA-DV-5576	0	WT	-649.57816	Thrombin	WT	kirc
TCGA-A2-A1G4	0	WT	-338.33422	Thrombin	WT	brca
TCGA-P4-A5EB	0	WT	-558.20886	Thrombin	WT	kirp
TCGA-B0-5696	0	WT	-1000.53110	Thrombin	WT	kirc
TCGA-DU-7012	0	WT	1207.11351	Thrombin	WT	lgg
TCGA-PD-A5DF	0	WT	359.93351	Thrombin	WT	lihc
TCGA-EB-A3HV	0	WT	232.69856	Thrombin	WT	skcm
TCGA-55-8511	0	WT	1367.23760	Thrombin	WT	luad
TCGA-44-6146	0	WT	-208.62684	Thrombin	WT	luad
TCGA-CV-5430	0	WT	712.75670	Thrombin	WT	hnsc
TCGA-EW-A1PH	0	WT	-362.39842	Thrombin	WT	brca
TCGA-DD-A39Z	0	WT	-434.92087	Thrombin	WT	lihc
TCGA-EP-A2KB	0	WT	-479.62406	Thrombin	WT	lihc
TCGA-05-4396	0	WT	-204.95345	Thrombin	WT	luad
TCGA-CJ-4635	0	WT	1535.36013	Thrombin	WT	kirc
TCGA-ER-A42L	0	WT	2299.47301	Thrombin	WT	skcm
TCGA-A2-A0CZ	0	WT	583.55598	Thrombin	WT	brca
TCGA-OR-A5LO	0	WT	-1618.37595	Thrombin	WT	acc
TCGA-G9-7522	0	WT	-830.91997	Thrombin	WT	prad
TCGA-50-5068	0	WT	2162.42571	Thrombin	WT	luad
TCGA-J2-8192	0	WT	1558.13253	Thrombin	WT	luad
TCGA-A8-A06Y	0	WT	-917.89747	Thrombin	WT	brca
TCGA-RC-A7SB	0	WT	-457.25776	Thrombin	WT	lihc
TCGA-37-3783	0	WT	1659.90847	Thrombin	WT	lusc
TCGA-B6-A0WT	0	WT	-535.50045	Thrombin	WT	brca
TCGA-CN-6017	0	WT	2242.09354	Thrombin	WT	hnsc
TCGA-05-4244	0	WT	933.75799	Thrombin	WT	luad
TCGA-A4-7585	0	WT	1201.83928	Thrombin	WT	kirp
TCGA-CR-7370	0	WT	-296.81481	Thrombin	WT	hnsc
TCGA-B6-A0WS	0	WT	843.85755	Thrombin	WT	brca
TCGA-AN-A0XS	0	WT	576.69341	Thrombin	WT	brca
TCGA-D3-A3BZ	0	WT	1666.90153	Thrombin	WT	skcm
TCGA-C5-A1BF	0	WT	565.84683	Thrombin	WT	cesc
TCGA-B2-4101	0	WT	1593.58126	Thrombin	WT	kirc
TCGA-AR-A1AL	0	WT	37.09424	Thrombin	WT	brca
TCGA-66-2791	0	WT	1485.14036	Thrombin	WT	lusc
TCGA-AR-A252	0	WT	1906.74932	Thrombin	WT	brca
TCGA-OR-A5J9	0	WT	-952.43712	Thrombin	WT	acc
TCGA-IR-A3LI	0	WT	-732.58521	Thrombin	WT	cesc
TCGA-EE-A2GT	0	WT	1777.77463	Thrombin	WT	skcm
TCGA-AO-A12E	0	WT	223.85364	Thrombin	WT	brca
TCGA-P5-A5F2	0	WT	-1310.12471	Thrombin	WT	lgg
TCGA-UB-A7MD	0	WT	404.79544	Thrombin	WT	lihc
TCGA-AR-A0TU	0	WT	560.98522	Thrombin	WT	brca
TCGA-F2-A44G	0	WT	427.38205	Thrombin	WT	paad
TCGA-CJ-5678	0	WT	2164.64890	Thrombin	WT	kirc
TCGA-A7-A13G	0	WT	20.15959	Thrombin	WT	brca
TCGA-ER-A19C	0	WT	-289.32961	Thrombin	WT	skcm
TCGA-B8-5553	0	WT	1412.12540	Thrombin	WT	kirc
TCGA-A2-A0CS	0	WT	29.09458	Thrombin	WT	brca
TCGA-KM-8443	0	WT	-1301.41908	Thrombin	WT	kich
TCGA-F2-6880	0	WT	-725.15078	Thrombin	WT	paad
TCGA-QT-A5XN	0	WT	-964.58428	Thrombin	WT	pcpg
TCGA-B6-A0RQ	0	WT	-865.94160	Thrombin	WT	brca
TCGA-J9-A52D	0	WT	-1515.67211	Thrombin	WT	prad
TCGA-A8-A079	0	WT	-244.85031	Thrombin	WT	brca
TCGA-IR-A3L7	0	WT	-865.74056	Thrombin	WT	cesc
TCGA-MP-A4T8	0	WT	-250.00736	Thrombin	WT	luad
TCGA-D8-A1X7	0	WT	-354.91128	Thrombin	WT	brca
TCGA-BH-A0W7	0	WT	1148.65907	Thrombin	WT	brca
TCGA-EE-A29R	0	WT	-806.32839	Thrombin	WT	skcm
TCGA-CS-6665	0	WT	1018.61172	Thrombin	WT	lgg
TCGA-HT-7855	0	WT	-673.17967	Thrombin	WT	lgg
TCGA-62-A46S	0	WT	641.82375	Thrombin	WT	luad
TCGA-DQ-7590	0	WT	2351.29821	Thrombin	WT	hnsc
TCGA-RM-A68W	0	WT	-442.17257	Thrombin	WT	pcpg
TCGA-QR-A70D	0	WT	-918.52636	Thrombin	WT	pcpg
TCGA-06-2561	0	WT	814.99590	Thrombin	WT	gbm
TCGA-FU-A3HZ	0	WT	-472.77180	Thrombin	WT	cesc
TCGA-NA-A4QW	0	WT	-1267.11441	Thrombin	WT	ucs
TCGA-S7-A7WL	0	WT	-519.26855	Thrombin	WT	pcpg
TCGA-CJ-4916	0	WT	2431.16917	Thrombin	WT	kirc
TCGA-A3-3358	0	WT	-812.51910	Thrombin	WT	kirc
TCGA-28-2499	0	WT	95.95983	Thrombin	WT	gbm
TCGA-WB-A815	0	WT	-731.33030	Thrombin	WT	pcpg
TCGA-D3-A5GU	0	WT	454.57285	Thrombin	WT	skcm
TCGA-27-1835	0	WT	-954.36530	Thrombin	WT	gbm
TCGA-PK-A5HB	0	WT	-861.53727	Thrombin	WT	acc
TCGA-DJ-A3V7	0	WT	-153.83763	Thrombin	WT	thca
TCGA-FS-A1YW	0	WT	-307.36463	Thrombin	WT	skcm
TCGA-CH-5769	0	WT	-789.31664	Thrombin	WT	prad
TCGA-B8-5551	0	WT	2823.32034	Thrombin	WT	kirc
TCGA-06-0130	0	WT	2176.80924	Thrombin	WT	gbm
TCGA-AN-A0AR	0	WT	-923.78330	Thrombin	WT	brca
TCGA-F4-6854	0	WT	-233.44737	Thrombin	WT	coad
TCGA-CM-6171	0	WT	-179.79144	Thrombin	WT	coad
TCGA-97-7553	0	WT	2375.74920	Thrombin	WT	luad
TCGA-CV-5970	0	WT	234.46043	Thrombin	WT	hnsc
TCGA-DD-A113	0	WT	-24.48292	Thrombin	WT	lihc
TCGA-CH-5739	0	WT	-418.75076	Thrombin	WT	prad
TCGA-A1-A0SM	0	WT	-29.38541	Thrombin	WT	brca
TCGA-FY-A3I4	0	WT	88.70500	Thrombin	WT	thca
TCGA-ET-A39N	0	WT	-721.41525	Thrombin	WT	thca
TCGA-ET-A39T	0	WT	-552.83608	Thrombin	WT	thca
TCGA-EU-5904	0	WT	800.98912	Thrombin	WT	kirc
TCGA-FE-A237	0	WT	-226.84732	Thrombin	WT	thca
TCGA-CJ-4637	0	WT	2824.39734	Thrombin	WT	kirc
TCGA-A8-A083	0	WT	-622.64034	Thrombin	WT	brca
TCGA-AG-3725	0	WT	-321.72066	Thrombin	WT	read
TCGA-D9-A149	0	WT	873.32318	Thrombin	WT	skcm
TCGA-BC-A110	0	WT	986.36819	Thrombin	WT	lihc
TCGA-CV-6937	0	WT	-129.89769	Thrombin	WT	hnsc
TCGA-EI-6884	0	WT	280.54149	Thrombin	WT	read
TCGA-02-2485	0	WT	-515.07354	Thrombin	WT	gbm
TCGA-21-1070	0	WT	1575.84269	Thrombin	WT	lusc
TCGA-FE-A234	0	WT	86.14617	Thrombin	WT	thca
TCGA-E9-A1N8	0	WT	-977.08825	Thrombin	WT	brca
TCGA-CV-5439	0	WT	358.81412	Thrombin	WT	hnsc
TCGA-BA-6868	0	WT	-483.88345	Thrombin	WT	hnsc
TCGA-34-5231	0	WT	125.09005	Thrombin	WT	lusc
TCGA-E2-A1IJ	0	WT	895.19195	Thrombin	WT	brca
TCGA-AO-A03N	0	WT	-512.24748	Thrombin	WT	brca
TCGA-D9-A4Z3	0	WT	-216.86662	Thrombin	WT	skcm
TCGA-BH-A0BS	0	WT	-237.81839	Thrombin	WT	brca
TCGA-44-A47G	0	WT	2129.05031	Thrombin	WT	luad
TCGA-A2-A0YM	0	WT	594.53190	Thrombin	WT	brca
TCGA-BH-A0DD	0	WT	-401.47225	Thrombin	WT	brca
TCGA-49-4506	0	WT	1325.99088	Thrombin	WT	luad
TCGA-HT-7857	0	WT	1791.16175	Thrombin	WT	lgg
TCGA-CK-4947	0	WT	408.88125	Thrombin	WT	coad
TCGA-BH-A0GZ	0	WT	-449.12218	Thrombin	WT	brca
TCGA-WB-A81A	0	WT	-1241.20827	Thrombin	WT	pcpg
TCGA-55-1592	0	WT	678.64806	Thrombin	WT	luad
TCGA-DE-A0Y2	0	WT	-407.44675	Thrombin	WT	thca
TCGA-OL-A5RX	0	WT	-27.07831	Thrombin	WT	brca
TCGA-A8-A07B	0	WT	-417.84425	Thrombin	WT	brca
TCGA-CM-6680	0	WT	259.47455	Thrombin	WT	coad
TCGA-AN-A0XP	0	WT	-411.02320	Thrombin	WT	brca
TCGA-D5-6924	0	WT	405.56872	Thrombin	WT	coad
TCGA-EJ-5517	0	WT	-507.47579	Thrombin	WT	prad
TCGA-D3-A1Q9	0	WT	212.96329	Thrombin	WT	skcm
TCGA-DU-7306	0	WT	-460.25778	Thrombin	WT	lgg
TCGA-CM-5348	0	WT	577.25745	Thrombin	WT	coad
TCGA-KL-8341	0	WT	-1479.71799	Thrombin	WT	kich
TCGA-HT-A615	0	WT	36.97202	Thrombin	WT	lgg
TCGA-55-8091	0	WT	1378.72932	Thrombin	WT	luad
