TCGA	Tissue	ESTIMATE	Protein	CDH11	CDH1	CTNNB1	CD3E	CD8A
TCGA-HW-A5KM	lgg	1638.09610	0.833801875091591	10.0901	3.4194	12.7099	4.6015	4.1843
TCGA-B6-A2IU	brca	-799.43875	-1.976314193	9.4596	9.7117	13.2812	5.9057	6.0845
TCGA-G9-6377	prad	-666.85275	0.532399016709957	8.6752	13.9214	12.9783	7.9629	7.4066
TCGA-AO-A0JL	brca	-571.52010	-0.302888745840933	9.6787	13.1545	11.9297	6.4155	7.0755
TCGA-GM-A2DF	brca	1204.98907	-1.0189408515	10.6693	13.0339	12.2073	9.024	7.6131
TCGA-CK-5916	coad	840.45256	-1.31609842739248	9.8977	13.2235	13.3926	8.7684	8.3636
TCGA-BP-5187	kirc	693.88084	-0.425425356307093	10.7263	11.5738	13.1195	9.355	9.3421
TCGA-B0-4694	kirc	2223.49987	-0.437940627951006	10.0104	11.1045	12.4652	10.5696	11.0668
TCGA-ER-A19O	skcm	2345.63137	0.862505111999999	9.8369	12.3168	13.3457	10.9601	9.1075
TCGA-GN-A263	skcm	299.72151	-0.963194084	9.6956	10.3339	14.5425	7.7247	7.4088
TCGA-AN-A0FD	brca	42.18383	-0.00713749182310652	12.9192	14.3174	13.5328	7.6672	6.9786
TCGA-DJ-A2QA	thca	-198.01028	0.200778399369055	6.7647	14.0025	13.0037	6.9908	6.8037
TCGA-B6-A0IB	brca	-1158.50355	0.385420750830933	8.726	13.1477	12.3992	5.9711	5.1791
TCGA-GC-A3I6	blca	380.15026	0.5201556435	9.4882	13.1928	12.3756	7.6525	6.8336
TCGA-39-5027	lusc	-949.52720	0.317620826204649	9.2715	13.2918	13.0793	6.311	6.2213
TCGA-BP-4346	kirc	2518.20835	-0.222567166596934	9.6379	11.8507	12.1632	11.2459	12.296
TCGA-CV-7099	hnsc	825.40452	-1.85837035378922	7.1309	13.4178	12.7996	8.3705	8.6956
TCGA-ET-A3DS	thca	-798.51823	-0.198074412997824	6.4023	14.6709	13.2789	6.789	6.0282
TCGA-D8-A13Y	brca	-1429.05853	0.0778337304447168	10.3445	12.5899	12.0296	1.0671	4.7308
TCGA-EL-A3T1	thca	543.88348	-0.289498493905561	9.5965	14.1198	14.146	8.249	8.2154
TCGA-E9-A1NF	brca	286.29490	-0.523414668324971	9.6694	1.5033	12.8275	6.2082	5.4021
TCGA-AO-A0J5	brca	-192.64445	-0.482475331449142	12.928	14.2831	13.119	6.8003	6.7599
TCGA-DK-A1AG	blca	-319.88385	0.541410499551695	5.754	13.2984	12.5408	7.3603	6.8504
TCGA-A8-A09I	brca	590.06841	-0.586992061900356	10.8841	13.971	13.3907	7.5655	8.219
TCGA-HT-7688	lgg	-1478.03558	1.16557884031388	9.4998	5.8402	12.6101	2.5652	5.5684
TCGA-ET-A4KN	thca	1672.83489	-0.86590250990096	7.4891	12.4222	12.662	9.5033	8.0378
TCGA-E9-A1R7	brca	-981.15131	-0.977756331535193	11.9451	13.6091	12.8862	5.1347	6.1715
TCGA-DU-6405	lgg	-422.01346	0.981388070611802	11.3669	9.266	13.2229	3.5814	3.6617
TCGA-EL-A3H1	thca	-943.24510	0.674622712304694	4.0378	14.3973	13.4822	4.4375	6.0664
TCGA-AN-A0FL	brca	-736.49870	0.2990223135	9.5814	13.4745	12.5186	5.2422	4.1734
TCGA-AO-A0J7	brca	-954.38172	-0.383349061851692	10.0822	13.4516	14.0309	5.5928	4.7811
TCGA-EJ-5532	prad	-1048.64349	0.17701434910303	8.7739	13.8112	13.2888	6.4422	5.3126
TCGA-E1-5303	lgg	662.41917	0.282812667329945	9.7101	4.906	12.777	2.1313	2.4188
TCGA-A3-3320	kirc	632.25156	0.0516575054844404	9.637	10.9489	12.9575	8.1028	8.2442
TCGA-B2-4099	kirc	1605.11087	-0.142014779319233	9.4147	10.9782	12.8892	8.4204	7.8194
TCGA-64-5774	luad	-529.23156	-0.260722858698251	9.8839	12.6408	13.5904	7.4167	6.8882
TCGA-C8-A12Y	brca	-229.99928	-0.457674735773729	10.3651	12.8217	11.5577	7.0494	6.4039
TCGA-CZ-5463	kirc	792.23358	0.230917717462461	8.4664	11.5813	12.3605	8.1495	9.0627
TCGA-CZ-5986	kirc	-1089.76883	0.565847487848559	8.9947	12.6235	12.9505	5.0444	4.4914
TCGA-AC-A2FM	brca	-946.94707	-0.9497667875	9.8091	13.7082	12.8133	6.3842	6.0978
TCGA-70-6722	lusc	919.39445	1.10785868534474	10.9483	13.8989	14.0842	8.3241	7.4718
TCGA-AO-A0JE	brca	1231.81102	-1.01344510649444	12.5241	14.2955	13.0362	9.515	9.3721
TCGA-HT-7860	lgg	224.62710	1.3721705128318	10.7605	8.2494	13.0627	5.0312	4.6308
TCGA-50-6590	luad	1747.55439	-0.434721083964467	10.0286	12.3567	12.5708	9.4477	9.2312
TCGA-60-2724	lusc	2.51650	-0.172131432539014	11.161	13.5226	12.5808	6.6619	5.2029
TCGA-05-4398	luad	1514.82830	0.619501054813911	10.5559	12.993	13.8734	8.4878	8.3339
TCGA-CV-7254	hnsc	1473.15242	-1.37450128424791	12.5387	11.4802	13.3705	9.5012	8.4226
TCGA-CN-6012	hnsc	650.54211	-1.11223405592094	9.7395	12.9017	13.2264	8.7873	8.1314
TCGA-BP-4977	kirc	872.33534	0.0943052516393935	10.0473	11.6652	12.5646	8.71	8.0403
TCGA-BP-4763	kirc	558.39388	0.268502682749326	10.603	10.9232	13.5594	8.0698	7.974
TCGA-EE-A3AF	skcm	862.84920	-0.386655186	9.2896	3.8173	15.326	8.3945	8.64
TCGA-B0-5095	kirc	959.19777	-0.446090743093381	11.9734	9.2674	13.1145	8.5485	9.3438
TCGA-D8-A27R	brca	261.51306	-0.855783138	11.4523	14.4763	12.4973	8.6486	8.1875
TCGA-BJ-A45G	thca	-794.63240	0.205603607355226	6.5624	13.9117	13.2074	6.2709	7.3823
TCGA-91-6848	luad	1540.41361	-0.610071018015097	10.9922	8.12	12.4898	8.861	9.1729
TCGA-CZ-5987	kirc	1234.24471	-0.0399816944294031	11.0577	12.0246	13.2785	7.79	7.6013
TCGA-D3-A1Q1	skcm	-1050.63283	-1.604383335	5.6458	11.6425	14.7938	4.6229	5.1303
TCGA-A2-A0CX	brca	477.76054	-0.773059338867381	12.3653	14.2178	12.9568	8.0757	7.0285
TCGA-DU-6410	lgg	-1797.08682	-0.275383580063061	10.4745	2.2135	12.7226	0.4122	2.6534
TCGA-CV-6935	hnsc	-417.13432	0.132264885915583	6.2263	13.647	12.9271	7.5834	6.5263
TCGA-EB-A3Y7	skcm	-345.32672	-2.97748514834106	6.0494	10.3346	12.6031	5.8702	3.216
TCGA-CV-6941	hnsc	49.17480	-0.207958081054424	10.9253	13.4591	12.5292	7.5396	6.5926
TCGA-50-6595	luad	2074.36717	-0.242910472852458	10.5938	12.1193	13.0013	9.464	8.8458
TCGA-CN-6992	hnsc	-340.76680	1.21595509528178	10.697	14.0374	12.67	7.247	5.9928
TCGA-AR-A1AW	brca	2632.72981	-0.986428266	11.273	12.18	12.7163	11.079	10.7183
TCGA-EL-A3CM	thca	-127.82869	-0.282636099644911	10.1371	13.7385	14.0995	6.9112	6.4178
TCGA-B0-5691	kirc	791.26293	-0.0146352289447735	10.3606	12.2715	13.0444	7.6765	6.9207
TCGA-CN-5373	hnsc	1129.95183	1.41984809235908	10.4585	13.5323	12.8708	8.6676	7.2647
TCGA-DK-A2I4	blca	2401.59132	-0.00572844049999999	10.622	12.5742	12.949	10.3727	10.4673
TCGA-EL-A3MY	thca	-1122.27727	-0.0574034097448167	8.0296	14.3368	13.1539	5.7744	6.8998
TCGA-EJ-8469	prad	-1070.62763	0.725455746447831	9.5267	12.632	12.7571	6.3185	6.0298
TCGA-E1-5311	lgg	-1436.26440	0.0819377127821361	10.746	4.3099	13.1193	2.7132	4.1435
TCGA-BH-A0BC	brca	143.73954	-0.82229306145848	11.0739	13.4337	13.4505	8.7228	8.2472
TCGA-AR-A254	brca	1026.76210	-0.51611960697076	12.0149	12.7469	13.2173	8.7989	8.2732
TCGA-64-1679	luad	877.76496	0.0391689600709179	12.1851	13.6184	13.4679	6.5435	5.1273
TCGA-BH-A18S	brca	-412.41647	0.275493217263433	9.5078	14.582	13.453	5.6715	6.2377
TCGA-CV-7177	hnsc	-290.76538	-0.0121826659466644	11.9977	14.8011	12.8905	6.4698	5.0966
TCGA-78-7152	luad	980.35238	-0.0989783729499626	9.6244	11.9109	13.629	9.1786	8.7102
TCGA-E2-A15A	brca	342.88458	-0.055445854	11.0024	14.6825	12.5131	10.1096	9.0534
TCGA-BJ-A28Z	thca	2096.55140	0.296311666243468	10.51	13.5206	14.2909	10.2878	10.3047
TCGA-EW-A1PE	brca	962.26717	0.0186612064727011	11.4022	14.0134	13.6633	8.2156	8.3719
TCGA-BH-A0HL	brca	-1482.22144	-0.335168156186549	11.0352	14.2743	12.8668	2.6097	5.0497
TCGA-CM-5864	coad	-339.11804	1.3630753501626	8.4503	13.2887	14.0924	7.0862	5.9455
TCGA-06-5856	gbm	126.29617	0.0420744842110621	10.5451	5.8409	12.8887	4.2334	4.5912
TCGA-A8-A07I	brca	321.77760	-0.0498969853825982	11.9356	14.538	13.255	7.7354	6.9698
TCGA-A6-5661	coad	-170.28833	-3.54165626973978	8.9909	13.9851	13.8542	6.9901	6.2073
TCGA-97-7938	luad	385.75622	-0.392965466094089	10.8937	13.5463	14.182	8.089	8.1363
TCGA-E9-A3QA	brca	1741.97485	-0.5739893505	9.2719	13.189	13.1604	10.0348	9.0684
TCGA-EW-A1IX	brca	25.17661	-1.06085073643784	12.7563	14.1681	13.5129	7.0416	6.689
TCGA-CN-4737	hnsc	33.43655	0.15162390131391	11.1866	12.7394	12.839	6.4115	5.234
TCGA-DJ-A4UL	thca	115.72169	0.504849939005105	8.0317	13.9662	13.1215	7.6816	7.6526
TCGA-EL-A3T0	thca	-1.53036	0.148292496596202	8.5589	13.6144	14.1898	7.2938	7.359
TCGA-G9-6371	prad	-1196.87133	-0.0164467350169641	8.0064	14.2837	13.2179	6.7871	6.4194
TCGA-DM-A0XF	coad	-367.21623	1.61776770994705	9.7064	14.4383	13.6776	7.0832	4.5438
TCGA-HT-A5R9	lgg	-1406.30251	-0.031282735039865	9.9869	4.8097	12.7354	5.3929	4.0684
TCGA-A2-A0CQ	brca	292.46048	0.533894303909631	9.5298	12.9124	12.6432	7.1329	6.4798
TCGA-C8-A274	brca	-440.73229	-1.82448896626144	10.1428	9.431	12.7983	5.3612	5.2814
TCGA-EM-A3FN	thca	-1013.63875	0.62830950788435	3.6083	14.1864	11.8432	4.5753	7.3655
TCGA-DM-A282	coad	-915.00026	1.54543464868469	9.3784	14.3242	12.8949	5.0261	4.3367
TCGA-EJ-5519	prad	-1054.18319	1.08215897621867	9.337	14.1536	13.4429	5.7667	5.5882
TCGA-EW-A1P3	brca	-185.11972	-1.5780072554839	10.7175	12.0161	12.2399	6.9884	6.7327
TCGA-CW-6087	kirc	2973.88145	-1.009739220165	9.3563	8.9032	12.8422	11.7078	12.6849
TCGA-32-1982	gbm	879.07176	0.471702219815137	10.5228	4.4113	13.1091	7.4517	7.1931
TCGA-FW-A3I3	skcm	-849.73594	0.2606735405	5.091	13.4803	13.7022	6.0073	6.9469
TCGA-DU-A5TT	lgg	-530.50868	1.10986282886942	9.7792	5.7351	12.453	2.817	3.7108
TCGA-FG-6691	lgg	516.10151	1.35713572003522	9.9614	4.1255	13.1411	0.7657	2.0534
TCGA-BJ-A4O8	thca	589.03840	-0.122448758800253	10.8218	13.8655	13.8151	7.9698	7.1504
TCGA-CN-6018	hnsc	1011.09527	-1.82607836205182	10.2933	13.0501	13.4162	8.2675	8.0075
TCGA-80-5608	luad	284.48331	0.516257155266132	9.0798	13.016	12.8439	8.3683	7.9449
TCGA-HT-7677	lgg	-1140.76285	0.429971905385763	9.6295	6.7924	12.7337	3.1485	3.9055
TCGA-EM-A3AO	thca	637.90407	0.568783789150372	7.8124	13.2269	13.006	8.8709	8.1414
TCGA-J8-A3O0	thca	-504.20792	0.0691665406025362	6.2485	14.2902	13.2778	5.3086	7.6409
TCGA-CN-5369	hnsc	1486.05841	-1.87021371526945	10.0964	13.6928	13.3765	9.6858	9.0777
TCGA-63-5131	lusc	-109.18189	-1.15250343593831	9.4164	14.4597	12.8153	6.2309	6.5049
TCGA-E2-A1LG	brca	-287.31603	-2.20797574023194	8.3043	9.93	14.804	6.9453	6.2526
TCGA-64-5781	luad	1368.24891	0.594792957372276	10.8011	12.1812	12.2748	10.4602	10.4882
TCGA-64-1681	luad	948.00534	1.01546918957562	10.1058	14.4221	13.3996	8.5497	5.9811
TCGA-EE-A17X	skcm	-254.95698	2.4457290255	6.6859	12.7283	15.1229	6.4667	5.8751
TCGA-FG-5964	lgg	-115.30546	-0.132380213374672	9.6408	5.7392	12.6843	5.0238	4.3685
TCGA-CJ-4902	kirc	1485.39508	-0.325875010988192	10.5415	10.6529	13.1304	9.4941	9.0948
TCGA-EE-A2MT	skcm	-279.63892	-1.661989708	6.5628	7.5426	14.6578	6.5999	6.8202
TCGA-97-7552	luad	2267.09043	-0.129239944198732	10.4861	13.5544	13.1783	10.6041	10.9796
TCGA-EI-6508	read	-662.45821	2.20548878080077	9.2746	14.2197	13.4722	6.5053	5.4205
TCGA-EM-A22Q	thca	-387.36251	1.32386780342783	2.7865	13.0205	12.1407	7.815	5.7963
TCGA-44-5643	luad	412.41688	0.1921865934335	8.0295	13.161	12.9771	8.8282	8.2214
TCGA-BH-A28Q	brca	-285.43273	-1.66200034710248	11.6289	8.2298	13.1027	7.274	6.8876
TCGA-HT-7606	lgg	-968.43401	-0.0270147912735483	11.2584	2.3255	11.9994	0.9455	2.1359
TCGA-EM-A3O7	thca	-619.85721	-0.107183061186682	8.6482	13.9032	13.7566	6.6088	6.8284
TCGA-E2-A1L6	brca	-125.94978	0.850565540234039	11.374	13.2553	13.473	6.7409	6.9112
TCGA-A8-A085	brca	-1063.66624	0.0995612616304	10.9398	14.6223	13.1183	1.1434	0.0
TCGA-D8-A1XK	brca	370.02809	-3.25092042173563	9.0062	11.4221	14.5494	7.4177	7.4517
TCGA-CJ-4891	kirc	1636.12123	-0.513602893060116	10.7762	9.1693	11.4164	8.6842	8.063
TCGA-BH-A0W5	brca	1607.76212	-0.23790716549287	11.842	12.8861	13.4589	10.5689	8.5191
TCGA-53-7624	luad	134.42118	0.973241418283428	8.2418	13.8806	11.8465	7.9116	7.4323
TCGA-J8-A3YH	thca	-575.20045	1.16286609968399	8.7131	14.1769	13.42	5.2813	5.1718
TCGA-C8-A1HO	brca	-753.88851	0.00173915499999999	10.7562	14.2753	12.5325	6.5331	6.6171
TCGA-D6-6823	hnsc	-302.32315	-1.47648804852145	8.1071	13.6119	12.4962	6.1355	4.9531
TCGA-BH-A0DG	brca	581.02451	-0.644075461949911	9.8079	13.8384	14.0268	8.2288	8.4302
TCGA-A8-A08P	brca	1258.78428	-1.13348563924733	11.3421	13.0959	12.9129	9.3245	8.9102
TCGA-E2-A14X	brca	652.29261	-0.523471940850795	10.4049	13.4808	13.2731	9.113	8.2994
TCGA-E2-A14Q	brca	-365.74480	0.737526092909587	10.9324	13.7034	13.3188	8.3645	7.9245
TCGA-BJ-A28S	thca	-1068.27063	1.79463628488125	5.475	13.3653	13.648	2.6363	6.2438
TCGA-DB-A4XF	lgg	-539.38430	0.840158386226537	11.4328	8.0333	12.5897	2.3979	3.8365
TCGA-BP-4976	kirc	343.88969	0.635469541151069	9.7649	10.9221	13.4894	7.3636	5.5395
TCGA-BH-A1FR	brca	840.53641	0.0832582215	10.8806	12.9104	13.6827	8.0866	7.4949
TCGA-ET-A25G	thca	-414.95923	0.514198200532865	10.6747	14.8326	13.648	6.1602	5.4012
TCGA-44-2661	luad	2577.09962	0.241099794858136	11.8376	12.2754	13.1407	9.4588	7.5722
TCGA-06-1804	gbm	-387.32445	1.51731851775041	10.3259	5.6784	12.8154	3.9336	3.8439
TCGA-GM-A3XN	brca	497.35469	-1.4376752855	11.6428	9.6248	12.9788	8.9017	8.2549
TCGA-CW-5591	kirc	-305.31450	0.660531467011872	9.0132	9.9261	12.9117	8.4835	8.0693
TCGA-DC-4749	read	-637.44785	-0.229366272351604	9.0659	14.3779	13.6346	6.4537	4.1537
TCGA-E2-A15M	brca	150.57439	-1.74521073345507	11.6539	10.9226	13.3189	10.1886	9.2308
TCGA-05-4430	luad	1304.68996	0.716679270272886	12.2859	13.8703	13.9323	8.4124	8.2556
TCGA-CM-6165	coad	23.36081	0.938586844864526	10.8012	13.6929	13.2551	7.1874	6.6715
TCGA-A7-A26H	brca	289.67775	-1.06913023464797	12.1463	13.5907	13.6115	7.6131	7.6734
TCGA-CV-7236	hnsc	99.27598	-0.509770023378835	10.004	12.3325	13.413	7.2705	6.4811
TCGA-A2-A0T5	brca	-412.74501	0.053118748597197	11.7024	12.6568	13.3941	6.3825	5.7616
TCGA-F4-6809	coad	285.32767	0.797532350224535	10.3793	13.614	13.0306	8.9576	7.449
TCGA-D8-A1JN	brca	-328.00666	-2.268639501	8.2337	8.9202	13.1327	7.4563	7.5708
TCGA-AN-A049	brca	238.68047	-1.317745552	11.2002	12.7223	12.8301	8.0695	7.155
TCGA-CW-5581	kirc	465.39834	0.270901103166733	8.3399	10.2426	13.2189	8.7281	8.3813
TCGA-DM-A1D0	coad	-1250.08092	0.0596700704869425	7.2596	13.9389	13.0253	2.7362	2.4142
TCGA-E2-A15R	brca	-1269.61062	0.107082307552691	10.5174	13.2588	12.8344	3.2466	7.0408
TCGA-BK-A139	ucec	-488.53042	0.3570136685	10.6388	13.1241	13.5278	6.2943	5.9493
TCGA-05-4410	luad	1449.17397	0.689496082608075	10.5062	13.3404	13.4839	9.3563	9.3879
TCGA-69-7763	luad	558.97056	0.978374167358997	11.6637	13.2342	13.8673	8.3308	7.1645
TCGA-DJ-A2PU	thca	-176.06091	0.760688182410684	10.0401	13.9109	14.1177	7.7106	7.4282
TCGA-GV-A3QI	blca	-1521.98336	0.328408911	6.5255	14.2407	12.7371	3.288	6.2054
TCGA-HC-7211	prad	-1346.22092	0.678368792622482	8.8292	14.0013	13.4493	5.9958	5.4418
TCGA-38-4627	luad	1512.23523	-0.362318400587804	13.7879	13.3443	13.9142	8.426	7.306
TCGA-E2-A107	brca	-563.45171	-1.96886312494074	9.4017	9.8341	13.0361	7.4366	6.5831
TCGA-BJ-A0ZG	thca	-840.79027	0.190654073314467	7.8812	14.0223	13.321	6.7122	7.1944
TCGA-EM-A3AJ	thca	1121.16834	0.522608733152754	7.446	14.1515	13.1119	9.7166	9.9841
TCGA-A8-A07W	brca	99.07355	1.5212718479746	10.7508	14.7792	13.2969	6.8505	6.3357
TCGA-06-0238	gbm	563.56427	0.595625805113193	10.0598	6.9252	13.1139	6.3011	5.9438
TCGA-DJ-A4UT	thca	1356.06700	0.288001293525177	9.6664	13.6914	13.2271	9.9471	9.79
TCGA-KK-A59Y	prad	-1177.55783	1.1970706768773	8.1343	13.9542	12.5415	6.6176	5.3491
TCGA-06-5417	gbm	-763.77720	1.01180764292266	10.4648	6.7012	13.0688	0.0	3.3981
TCGA-A3-3382	kirc	993.55991	-0.403125045202646	11.3671	10.7853	12.5503	8.9023	9.1716
TCGA-BH-A0AU	brca	-469.27974	-1.12672703579625	9.5518	13.37	13.9788	8.366	8.2804
TCGA-CS-5394	lgg	-1443.56291	0.394098241186588	11.0821	2.3262	13.0434	1.0027	1.7407
TCGA-DA-A1IC	skcm	28.72067	0.477983555	9.4053	12.8322	15.0566	7.5663	7.4911
TCGA-DJ-A1QI	thca	-401.24467	1.13174245623775	9.3527	14.4069	13.9162	6.6832	6.3062
TCGA-CJ-4895	kirc	1421.56615	-0.204097770891443	10.8441	10.4223	12.8412	9.1108	9.238
TCGA-FS-A1ZP	skcm	508.89290	-0.7771308665	8.473	5.5808	15.0117	9.041	7.7232
TCGA-CF-A27C	blca	-791.22946	1.207374247	5.571	14.042	12.502	5.5592	5.571
TCGA-EI-6513	read	-386.50162	1.17884062045968	9.2035	14.3382	13.7158	6.8989	6.6021
TCGA-D5-6926	coad	56.41012	0.590703796672817	11.1818	13.9801	13.6393	6.6901	6.472
TCGA-HC-7740	prad	-1255.59226	-0.55008699886523	8.2993	13.2338	12.7292	4.2808	4.0924
TCGA-DU-8161	lgg	615.44429	0.579950078006609	10.4135	3.4175	13.2313	7.1471	6.7446
TCGA-HT-7482	lgg	25.92223	0.526090316610038	10.0597	7.2015	12.5176	1.5354	2.3721
TCGA-A2-A0ST	brca	2663.46069	-0.810597524461208	9.559	12.9776	13.3123	11.2537	10.5948
TCGA-97-7546	luad	1221.67903	-0.938443605544945	11.1517	12.7757	13.7211	9.2191	8.776
TCGA-A2-A3KC	brca	207.42953	-1.65883515439457	11.9186	10.5829	13.3927	7.7465	7.4274
TCGA-BP-4961	kirc	501.93853	0.116290502465976	9.9356	10.3185	13.6514	7.688	7.4094
TCGA-DU-7013	lgg	-318.29579	0.354489999216414	11.1295	10.1593	13.0574	5.4949	8.3058
TCGA-DJ-A13S	thca	-791.70805	0.28249316870685	6.2519	13.8055	13.431	3.5953	6.146
TCGA-H4-A2HQ	blca	-793.22782	0.131524425713823	6.8738	14.2915	12.2715	5.7763	4.8714
TCGA-A2-A0D1	brca	-890.63311	-0.893950864437516	10.0983	14.3209	12.1542	6.6008	6.6557
TCGA-D5-6534	coad	1709.90225	0.857710362192784	12.1076	13.2515	13.5286	9.3442	8.1283
TCGA-39-5031	lusc	635.51262	0.947822354458848	12.0541	12.9577	13.7854	8.7624	8.4527
TCGA-DH-5143	lgg	-391.71580	0.772332397659409	10.2181	7.1302	13.035	2.3541	3.7375
TCGA-AR-A2LJ	brca	1370.84215	-0.121849022	10.732	11.8978	12.7263	9.4465	8.1083
TCGA-44-6148	luad	689.73775	-1.11179243766138	10.3883	13.0046	13.4675	7.7714	7.2125
TCGA-CN-6011	hnsc	255.49268	-0.29393510784094	7.9666	13.4938	11.8202	7.1587	7.3764
TCGA-AR-A255	brca	412.70522	-1.07893840171329	11.9088	13.6918	13.4471	8.0855	8.301
TCGA-CZ-5461	kirc	1197.84275	0.219806266398612	10.4038	11.3779	13.0828	8.8096	7.8841
TCGA-HW-8320	lgg	-447.08494	0.029590430313901	10.1021	6.7371	12.8108	1.6321	1.9258
TCGA-34-5929	lusc	105.63263	0.65728498146353	9.4289	12.7248	12.89	8.0654	6.4309
TCGA-DK-A1AA	blca	-393.64340	-0.497277674513726	6.5099	13.6445	13.3639	5.9526	2.9967
TCGA-EE-A2A6	skcm	1243.72841	-1.294437957	7.463	10.8682	14.2324	9.7968	10.2582
TCGA-CJ-6030	kirc	-439.53225	-0.218439596295909	9.9498	12.0589	12.3941	9.8727	9.8692
TCGA-BH-A203	brca	-397.71883	-0.4955390575	10.976	13.5952	13.3464	8.446	7.9604
TCGA-EL-A3H2	thca	-1165.30805	1.31657777285865	5.2608	14.7481	13.4749	6.9608	8.0356
TCGA-CJ-4901	kirc	2584.28852	-0.68098684017879	10.2714	11.6998	12.4501	11.0727	11.2229
TCGA-BH-A0AY	brca	11.37944	-0.997321192908965	12.0248	12.2879	13.1026	8.5581	8.3433
TCGA-CV-6948	hnsc	134.50127	1.10809625670175	9.6079	13.4791	12.5564	8.04	7.2194
TCGA-A3-3367	kirc	892.92624	0.386082250831046	10.2538	11.1567	12.6011	8.2274	7.6682
TCGA-CV-7183	hnsc	-241.27249	0.402036735426184	8.8304	14.2611	13.0335	6.1223	5.7656
TCGA-B6-A0RV	brca	237.19018	-1.673817132	10.2036	10.5786	13.1254	8.7804	8.5453
TCGA-50-5066	luad	2207.84034	-0.28134583866471	10.0039	12.4099	13.7349	8.3051	8.078
TCGA-CH-5767	prad	-584.62741	-0.152131559915557	8.2719	13.728	12.8899	5.6029	4.988
TCGA-BP-4801	kirc	1444.33676	-0.0404483628121446	10.5054	11.8595	13.0846	8.5943	8.7623
TCGA-ET-A3BS	thca	1373.61433	0.88885054765328	11.4385	14.1969	13.7136	9.6083	9.7241
TCGA-BP-4347	kirc	604.91811	0.252764300913991	9.37	10.6636	13.2584	8.2757	8.3559
TCGA-AN-A0XU	brca	70.93970	-0.23062896122895	10.0137	12.2368	13.8042	7.7435	7.7892
TCGA-CV-7090	hnsc	1126.72529	-1.79476445435283	11.6142	12.4371	11.7482	8.4381	7.756
TCGA-A8-A06X	brca	12.88871	-0.909467101287822	10.6132	13.8084	12.7158	7.3081	7.8456
TCGA-AG-4022	read	257.18483	1.95614921877568	10.932	14.1155	13.6319	7.927	7.0531
TCGA-C8-A132	brca	866.97279	-0.2174146135	12.5472	14.498	13.4999	9.6133	9.5291
TCGA-DM-A28G	coad	-713.34724	1.17790155940097	8.6817	13.6508	13.1677	6.9904	6.0869
TCGA-06-2563	gbm	-168.48589	0.9118049603243	10.9165	7.9478	13.0472	5.2227	5.9734
TCGA-A6-6142	coad	20.17128	1.6324838924404	11.1851	14.3966	13.641	5.7592	3.6649
TCGA-AY-5543	coad	14.47031	0.658256482085154	7.9255	14.1911	12.9141	7.5689	7.1272
TCGA-DU-7009	lgg	-1546.73016	1.04497827153371	9.6329	7.1429	12.635	1.8892	4.1065
TCGA-HT-8105	lgg	-1045.37805	-0.603049839530921	10.0416	4.1249	12.7057	3.352	4.2549
TCGA-CV-7429	hnsc	289.47875	-0.893428330163378	9.6688	8.5694	13.4439	7.793	7.9837
TCGA-FD-A3B6	blca	1213.00652	-1.816878422	7.9912	13.606	13.3759	9.0597	9.0412
TCGA-DK-A3X1	blca	-419.79395	0.582147979	8.9112	13.9335	12.6576	6.765	5.8641
TCGA-AD-6899	coad	600.52240	0.991975100072355	11.1051	13.4482	13.441	8.3666	7.477
TCGA-26-5134	gbm	-345.86110	0.534747220751719	10.0671	6.9296	12.6499	4.1205	5.3918
TCGA-CH-5748	prad	-1133.45329	0.376983580714519	8.7611	14.0446	13.1401	6.4414	6.4823
TCGA-CV-7434	hnsc	293.48613	-0.0980249173465382	8.6716	12.7162	12.2865	7.1573	7.6337
TCGA-B0-5697	kirc	1768.42572	-0.0592754193373233	8.4568	11.7125	12.8403	10.086	10.7276
TCGA-P5-A5F4	lgg	-1535.31535	0.322572289753708	9.4655	5.2772	12.455	3.3368	5.5255
TCGA-CN-4730	hnsc	-541.86620	0.175984095887419	7.893	13.9083	12.7333	5.5312	3.7621
TCGA-AO-A12G	brca	-147.45686	-2.315236644	11.1716	7.3416	13.0728	7.5622	7.4111
TCGA-50-5939	luad	1815.86637	-0.557954055724691	11.575	12.0175	13.3037	7.4759	6.9627
TCGA-AC-A3TN	brca	-371.26595	-1.884291465	10.3734	8.436	13.0306	7.1983	6.3104
TCGA-CN-5358	hnsc	2085.98300	-0.294475190396229	12.6791	12.5458	12.8386	10.0622	9.7167
TCGA-AX-A0J0	ucec	-138.89252	-0.6734848045	11.5748	11.1643	13.1455	8.036	7.9826
TCGA-50-5944	luad	562.63706	0.908568022138346	12.0325	14.0569	13.3482	7.1485	6.5499
TCGA-44-7672	luad	2095.52168	-2.93522237869883	11.6868	14.5841	13.3639	10.0289	8.868
TCGA-CV-6956	hnsc	128.50198	0.895457253133859	8.2705	13.6807	12.0853	3.1221	0.931
TCGA-B0-5710	kirc	891.59930	0.146764769018047	9.1778	10.1347	13.5199	8.6998	8.3545
TCGA-FG-8181	lgg	-1352.84853	1.13024594742786	9.0953	4.4731	12.496	3.487	6.3351
TCGA-A8-A07R	brca	-654.58437	-0.269463434443343	9.8562	12.5896	14.2099	4.8233	4.2022
TCGA-05-4420	luad	-179.46578	0.597173848809422	9.9714	11.9939	13.8528	6.3481	6.6382
TCGA-91-7771	luad	1633.45144	0.887244717675394	11.278	13.0293	13.2507	9.8675	9.5143
